,artist,tempo,duration,loudness
8375,Özgün,104.994,229761.0,-6.0325
8376,Perdenin Ardındakiler,114.97,171146.0,-14.005
8377,İmpala,130.915,192560.0,-8.286
8378,Fikri Karayel,142.463,248361.0,-12.999
8379,Volkan Konak,104.005,259091.0,-5.746
8380,Junior,76.864,287800.0,-8.571
8381,Yasir Miy,125.249,176718.0,-13.973
8382,Ömür Göksel,123.828,165626.0,-6.643
8383,İzel,122.645,228200.0,-13.086
8384,Suat Suna,143.046,226089.0,-11.085
8385,163,104.954,192000.0,-9.308
8386,Nilüfer,90.448,135573.0,-6.541
8387,Kazancı Bedih,132.974,218573.0,-7.358
8388,Derya Bedavacı,151.908,240930.0,-4.821
8389,Veronica Maggio,127.92144444444446,207859.22222222222,-8.124777777777778
8390,Wahlberg,119.948,291642.0,-7.149
8391,Ellen Bergelin,79.934,207084.0,-5.946
8392,Jesper Munk,82.3605,250444.0,-11.509
8393,Ana Diaz,124.894,181340.0,-9.038
8394,Tomas Andersson Wij,147.998,293047.8333333333,-10.567166666666667
8395,Carl Craig,123.99681481481481,400846.44444444444,-12.886333333333335
8396,Boehm,124.902,149759.0,-5.821
8397,FFRAGEZEICHEN,100.015,125000.0,-6.431
8398,Fynn Kliemann,134.874,221202.0,-5.743
8399,negatiiv OG,165.043,174941.0,-10.178
8400,Stiftelsen,103.15866666666666,171600.33333333334,-5.961333333333333
8401,Tom Twers,114.787,157043.0,-7.967
8402,Pernilla Andersson,120.765,191391.0,-8.465333333333334
8403,Petter,127.33666666666666,178807.33333333334,-9.660333333333334
8404,Megumi Hayashibara,140.004,303253.0,-4.118
8405,Alf Robertson,89.87,272106.0,-10.425
8406,Nabzy,140.094,193714.0,-10.386
8407,ODZ,89.74466666666667,193452.66666666666,-10.648
8408,Patrik Isaksson,135.969,248066.0,-6.385
8409,Uno Svenningsson,118.723,228626.0,-6.766666666666667
8410,Albin Lee Meldau,133.52,131360.0,-12.714
8411,Merengues Dorados,102.699,243000.0,-10.084
8412,Olle Ljungström,131.954,242506.0,-6.433
8413,OG Keemo,86.467,181083.0,-7.6675
8414,Perl,130.81,252733.0,-5.377
8415,Luke Vibert,130.80712,251212.2,-6.39296
8416,Paula Hartmann,88.007,143068.0,-10.115
8417,Keule,176.036,185795.0,-8.885
8418,ENNIO,86.134,159150.0,-9.604
8419,Ainbusk,140.054,243866.0,-7.152
8420,Michael Angelo Batio,133.155,223600.0,-10.28
8421,Björn Afzelius,174.641,162599.0,-5.219
8422,STANOVSKY,92.607,174464.0,-10.358
8423,Lakmann,86.774,194669.0,-4.947
8424,Deichkind,143.1025,217679.5,-7.4815000000000005
8425,Reinhard Mey,112.063,232120.0,-15.537
8426,Majoe,94.974,192189.0,-9.462
8427,Evil Nine,131.9915,302686.0,-5.3965
8428,Sverige,115.244,200106.0,-7.454
8429,Thorleifs,118.495,172838.0,-7.099333333333333
8430,Tarek K.I.Z,74.722,210763.0,-6.388
8431,Rayo & Toby,175.926,208825.0,-3.756
8432,Lotta Engberg,125.339,182723.0,-8.29025
8433,Christer Sjögren,84.135,149493.0,-9.247
8434,Xam651,164.4,132995.0,-7.624
8435,Doro,129.586375,280306.5,-6.289
8436,Adolphson & Falk,160.865,233893.0,-5.633
8437,Enrique Guzmán & Teen Tops,95.155,132048.0,-6.93
8438,Virginia Lopez,120.59225,156069.75,-6.042
8439,Sound Convoy,132.364,223716.66666666666,-6.2299999999999995
8440,The Rides,114.06550000000001,345206.0,-5.452500000000001
8441,The Isaacs,89.47200000000001,206080.0,-13.4055
8442,Shinya Miura,129.337,81906.0,-13.66
8443,Miriam Peracchi,136.724,166506.0,-20.752
8444,Jack Hartmann,118.54488636363637,152948.97727272726,-5.678954545454546
8445,Blaine,99.964,197649.0,-9.27
8446,Los Gliders,89.22,138000.0,-12.382
8447,Tracey Chattaway,177.119,319694.0,-12.944
8448,Kraftklub,167.014,178746.0,-3.423
8449,Funny Van Dannen,102.5165,92773.0,-9.8245
8450,Mickie Krause,136.38783333333333,207447.0,-3.6416666666666666
8451,Andi Kiss,137.981,168695.0,-3.769
8452,Rollin Hand,155.768,151321.0,-10.752
8453,Luc Delvaux,126.65166666666669,126482.0,-8.007666666666667
8454,Audio Avenues,135.006,135383.0,-14.606
8455,Wenight,119.71950000000001,132498.5,-14.9185
8456,Nostalgique,117.246625,79694.25,-10.482125
8457,Jackson Hacking,156.015,125979.0,-14.869
8458,Instrumental Worship Project from I’m In Records,124.6816923076923,257347.15384615384,-16.769923076923074
8459,Nollex,156.984,294893.0,-11.793
8460,willie johns,112.771,180000.0,-11.718
8461,sound butler,105.6202,133749.0,-10.0698
8462,Psychomantra,119.97699999999999,226612.33333333334,-5.673666666666667
8463,OG Das,99.984,328124.0,-6.353
8464,Mo-Torres,92.0,209148.0,-8.182
8465,Artefuckt,120.097,309000.0,-5.115
8466,Vanessa Mai,93.034,131426.0,-5.681
8467,Suellen Lima,142.766,252212.0,-6.284
8468,Flamingokvintetten,140.39966666666666,148135.0,-5.730333333333334
8469,Anarcute,118.514,186178.5,-11.21
8470,Social Distortion,149.94733333333332,177155.33333333334,-3.510666666666667
8471,Cachureos,122.58,190323.0,-7.839
8472,Alvaro Diaz,113.5565,245263.0,-6.906000000000001
8473,Andrew Foy,113.00791666666669,187762.58333333334,-16.628416666666666
8474,San Jaimt,159.933,240000.0,-5.866
8475,Clayton Queiroz,120.2,252880.0,-4.319
8476,Gerap Gurita,107.499,228376.0,-5.735
8477,selfyy,75.004,115511.0,-10.116
8478,Marsimoto,58.926,30680.0,-11.952
8479,Elizabeth Raju,106.58919999999998,347503.4,-6.5438
8480,"Lukas, Der Rapper",139.988,238704.0,-10.723
8481,Angelina Cruz,145.852,211933.0,-9.079
8482,Rantanplan,158.051,168446.0,-4.656
8483,Nuket,171.284,215880.0,-9.134
8484,Jim Croce,134.019,148586.0,-16.837
8485,Kapelle Petra,188.115,235152.0,-4.346
8486,Renanzin Pressão,139.982,154285.0,-1.735
8487,Carlinhos Brown,172.155,232500.0,-7.319
8488,Pisadinha De Luxo,169.955,168913.0,-7.06
8489,eXterio,125.176,197786.0,-3.933
8490,WANIMA,106.44100000000002,184095.33333333334,-3.294833333333333
8491,De Nalgas,105.029,179257.0,-2.758
8492,Pidżama Porno,136.8795,236593.0,-6.534
8493,Lebrado,101.9915,249086.5,-6.6515
8494,The Stolen Orchestra,110.689,218305.0,-19.039
8495,Thy Light,142.82,658760.0,-10.543
8496,Feindflug,138.25966666666667,346830.6666666667,-5.950666666666667
8497,Sonora de Llegar,140.242,207879.66666666666,-3.9143333333333334
8498,Eddie van der Meer,126.69866666666667,137868.5,-8.445833333333333
8499,Wormrot,116.59949999999999,88506.83333333333,-2.935166666666667
8500,Enrique Guzman,110.57000000000001,164360.83870967742,-9.497709677419357
8501,Beddy Rays,132.37007142857144,178357.42857142858,-4.3490714285714285
8502,Štěpán Soukup,125.005,205250.0,-3.551
8503,Rayssa e Ravel,105.53,260295.0,-5.38
8504,KASHIWA Daisuke,94.524,628724.75,-16.93925
8505,Karamelo Santo,117.452,195980.0,-3.58
8506,Pickpocket,150.082,305830.0,-5.329
8507,Mimikry,137.168,198406.0,-5.5024999999999995
8508,Novo Som,132.35226315789473,269031.4210526316,-8.730315789473686
8509,Sonora Skandalera,150.06300000000002,307330.0,-5.821
8510,Jefte Santos,127.39183333333334,188966.66666666666,-6.939333333333333
8511,Grupo Yndio,110.398625,218323.125,-8.584875
8512,Ocoeur,119.47505882352942,290976.64705882355,-16.32029411764706
8513,Lacee,146.5285,241766.5,-5.164
8514,Voodoo Glow Skulls,113.277,194840.0,-5.735
8515,Los Tukas,126.77980000000002,176307.9,-7.3134
8516,Kaçak,160.165,275840.0,-2.482
8517,Letter Day Story,185.176,234866.0,-3.064
8518,Rebel'd Punk,112.728,174103.0,-12.393
8519,Dalva De Oliveira,116.837,171960.0,-6.322
8520,Gualberto Castro,126.23533333333334,220910.66666666666,-9.052999999999999
8521,Depresszió,165.042,196546.0,-4.186
8522,Palito Ortega,143.21966666666668,179446.0,-10.583666666666668
8523,Carlos Di Fulvio,118.03099999999999,175986.4,-10.866800000000001
8524,Say Ocean,98.152,241270.0,-2.624
8525,Smitten,138.67333333333332,171533.0,-4.202
8526,Ed Motta,123.076,226280.0,-12.323
8527,Todos Tus Muertos,122.1575,245333.0,-15.841000000000001
8528,No Recomendable,81.4065,210110.0,-8.115
8529,Cielo Razzo,118.453,248053.0,-6.314500000000001
8530,Javier Bátiz,126.648,228095.0,-10.057500000000001
8531,Psychonaut 4,128.31966666666665,394156.6666666667,-5.889666666666667
8532,Imelda Miller,103.56400000000001,185992.0,-14.20725
8533,Cemiyette Pişiyorum,134.07766666666666,141684.0,-6.148666666666666
8534,The Delta Riggs,162.245,241505.0,-4.564
8535,Clara Nunes,108.09,180933.0,-9.246
8536,Los Juniors,148.38066666666668,148917.0,-8.938666666666668
8537,Johnny Rivers,138.8326,173215.6,-11.3568
8538,Beto Diaz,120.1555,195012.5,-9.274999999999999
8539,Eterna Inocencia,148.81014285714286,216941.92857142858,-4.440928571428572
8540,Infierno 18,94.972,205813.0,-3.486
8541,The Panasdalam,131.65949999999998,207966.5,-10.091000000000001
8542,Imperiet,129.73325,261723.0,-9.83175
8543,Clementina De Jesus,89.421,199053.0,-11.912
8544,Forró da Brucelose & Gilson Neto,109.43,173208.0,-8.193
8545,René Sobral,127.302,200306.0,-5.153
8546,Arno,110.94749999999999,228999.5,-8.639666666666667
8547,Les Fatals Picards,135.816625,202991.375,-4.254375
8548,Fruto Sagrado,126.686,278082.0,-6.72
8549,Avail Hollywood,122.008,246894.5,-5.5015
8550,Kilink,127.9505,137290.5,-9.7735
8551,Bount,160.011,192050.0,-14.678
8552,V-Osasto,164.684,158500.0,-7.3
8553,Sharaktah,120.071,142077.0,-5.918
8554,Banda Kitara,130.051,167920.0,-12.858
8555,Danko Jones,147.99,218640.0,-5.249
8556,Renaud,127.96574999999999,189214.625,-11.175125
8557,Os Mutantes,125.2192857142857,181193.85714285713,-6.554428571428572
8558,B.B. Jacques,124.181,230356.0,-8.531
8559,PEPO,103.988,203109.0,-9.424
8560,Trampled by Turtles,121.50948648648651,214019.35135135136,-7.4413513513513525
8561,Chronic Law,105.97115,181166.575,-7.045725
8562,Fard,126.316,136466.0,-7.748
8563,Grupo aXtral,171.025,400117.0,-6.647
8564,Crystal Aikin,200.063,258200.0,-4.652
8565,Asu Maralman,106.15359999999998,176607.6,-7.9571999999999985
8566,Spider ZED,143.53225,157767.5,-9.312750000000001
8567,Leftover Salmon,142.23257142857145,235378.42857142858,-7.333428571428572
8568,SCH,130.059,201466.0,-4.066
8569,Sir Charles Jones,101.76650000000001,290137.5,-7.8765
8570,Monet192,90.035,149543.0,-3.056
8571,Jok'air,131.05066666666667,228631.0,-6.324333333333333
8572,Luther,133.7335,131043.25,-10.34375
8573,Ben Mazué,115.03100000000002,199048.66666666666,-10.076416666666667
8574,Geraldo Vandre,106.76,224720.0,-11.924
8575,Shaka Ponk,101.9405,271473.0,-4.621
8576,Colonel Reyel,94.999,204566.0,-5.566
8577,Delux,169.90550000000002,183100.0,-2.117
8578,Oval,84.7775,265447.0,-17.077
8579,Köttgrottorna,105.696,185933.0,-6.266
8580,MAJAN,91.035,169906.0,-8.692
8581,La Parranda Magna,169.81,230573.0,-2.08
8582,Nationalteatern,138.75483333333332,326779.8333333333,-10.184666666666667
8583,Operation Ivy,127.35725,97119.75,-4.70275
8584,Balancear,179.896,204360.0,-6.214
8585,Mel Com Terra,120.472,208106.0,-2.692
8586,Ben Zucker,152.967,217166.0,-4.147
8587,Iguinho & Lulinha,159.911,144745.0,-2.599
8588,Megafone,159.873,247160.0,-5.553
8589,Cult Of Fire,93.742,367266.0,-4.131
8590,1280 Almas,109.941,277280.0,-9.752
8591,Los Twist,136.256,203866.0,-13.09
8592,Forró Real,112.366,200386.0,-9.764
8593,Beyond The Guitar,103.55566666666668,153117.66666666666,-16.056
8594,Arovane,110.78500000000001,301425.6666666667,-11.532666666666666
8595,Days N Daze,110.90865,186032.95,-8.80555
8596,Marsh,123.988,216774.0,-8.591
8597,Cobra Skulls,89.36449999999999,170120.0,-7.543000000000001
8598,Element Of Crime,164.225,250680.0,-8.091
8599,Kauã Araújo,134.014,193959.0,-4.862
8600,Zate,122.656,216600.0,-9.699
8601,Hasse Andersson,87.15950000000001,193020.0,-11.583
8602,Dosem,124.004,263225.0,-7.196
8603,Simon Doty,123.997,232258.0,-8.895
8604,No Future,127.893,246920.0,-3.566
8605,Karen Wolfe,118.95466666666668,252359.66666666666,-9.132
8606,Sero,89.958,141426.0,-6.881
8607,Jessy Bulbo,159.5565,195961.0,-3.5945
8608,Emilio,92.129,159866.0,-6.407
8609,Riddim,129.002,279333.0,-7.361
8610,Dos Minutos,126.697,187360.0,-5.948
8611,Mathew Joseph,120.2,222250.0,-16.176
8612,Marquinho Sathan,102.041,238000.0,-6.287
8613,Cassettes,113.063,181775.0,-8.709
8614,Pagode da Tia Doca,86.813,207680.0,-7.986
8615,Brings,135.21315789473687,240263.05263157896,-4.1396842105263145
8616,Glitzer Gischi,134.768,158062.33333333334,-3.8225
8617,Paveier,135.54760000000002,222542.3,-3.9781000000000004
8618,μ's,135.044,271493.0,-3.381
8619,Madi Diaz,110.864,250146.0,-11.716
8620,The Party Cats,129.9120625,209923.75,-7.593375
8621,Darin,105.3685,197991.0,-5.2245
8622,Säkert!,105.3455,179699.5,-11.966000000000001
8623,Raymond & Maria,199.957,210000.0,-6.452
8624,Kantboll,86.997,124137.0,-10.559
8625,Maj Majid,114.9692,99358.2,-10.5424
8626,GODA,159.951,228000.0,-16.088
8627,frek!,127.38900000000001,105210.5,-12.442666666666666
8628,Fantasy,120.13019999999999,220495.2,-5.226100000000001
8629,The Intruders,178.75150000000002,145140.0,-11.0025
8630,Gibun,156.349,92884.0,-9.218
8631,Purple Bike,87.988,197836.0,-14.007
8632,Fred Mollin,87.012,209119.66666666666,-18.650333333333332
8633,Beltiner,151.45,139531.0,-18.061
8634,Piano Project,172.059,244072.0,-21.371
8635,Left spectrum of the brain,157.968,122124.0,-19.669
8636,Terrence Woods,53.4305,138476.5,-17.133499999999998
8637,mooncycles,80.5135,121111.0,-14.244
8638,Noice,154.143,178080.0,-4.453
8639,Laser Inc.,139.992,218293.0,-4.896
8640,Arne Qvick,86.76,188026.0,-10.013
8641,Mathias.,175.139,109766.0,-9.156
8642,Bharath Sajikumar,139.53333333333333,284508.3333333333,-9.902333333333333
8643,Sangeeth,84.17,296948.0,-10.517
8644,Stefan Andersson,113.3445,292505.5,-12.002500000000001
8645,Östen Med Resten,190.602,242360.0,-8.501
8646,Eva Dahlgren,117.83700000000002,241406.0,-11.4535
8647,Junior Brielle,123.08099999999999,239898.5,-6.514
8648,De Vet Du,139.97566666666668,188117.66666666666,-6.779333333333334
8649,Peter Jöback,102.551,301306.0,-8.282
8650,X-Models,141.217,290186.0,-8.41
8651,Shirley Clamp,130.518,183600.0,-4.585
8652,Mares,124.314,230848.0,-6.8475
8653,DC Grimsta,94.995,208200.0,-8.219
8654,Alex Ceesay,122.576,251380.0,-11.5085
8655,Miki Howard,121.296,409826.0,-9.051
8656,Nightcall,123.038,306390.0,-11.442
8657,Isolated,179.956,196000.0,-6.879
8658,Tisoki,150.07,130100.0,-0.644
8659,Peter Cincotti,105.992,212426.0,-12.561
8660,Luis Arcaraz Y Su Orquesta,97.086,197373.0,-7.029
8661,Gaye Su Akyol,121.94750000000002,241984.5,-10.98675
8662,Evrencan Gündüz,75.96950000000001,268053.0,-12.6525
8663,Boston 168,126.99549999999999,385653.5,-10.289
8664,Friðrik Karlsson,119.85,1203490.0,-22.005
8665,Project46,125.71049999999998,278133.6666666667,-3.5905
8666,White Noise Sleep Sounds,27.58966666666667,78893.33333333333,-40.82366666666667
8667,nøll,114.825,217043.0,-8.69
8668,Pj Panda,138.21595652173914,156649.34782608695,-7.234260869565219
8669,Adrian Barba,153.448,225126.66666666666,-5.924500000000001
8670,MegaR,97.8092,237203.0,-7.0342
8671,Darckstar,89.11250000000001,535736.0,-7.2775
8672,Doblecero,135.02259999999998,240013.6,-6.506
8673,Dj Promo,128.31936842105264,119544.31578947368,-9.164526315789475
8674,Benja Bruijning,95.69900000000001,47860.0,-13.9835
8675,Gabi Porto,106.405,216773.0,-14.708
8676,G-Unit,91.31700000000001,230479.66666666666,-2.81
8677,Althea And Donna,80.632,233786.0,-7.903
8678,Miguel Bosé,107.05828571428572,267194.85714285716,-10.011857142857142
8679,Ángeles Del Infierno,135.8068181818182,234387.63636363635,-10.68118181818182
8680,Pablo Martin,135.922,232500.0,-4.765
8681,Alex Ubago,123.13645454545454,231574.9090909091,-6.048181818181818
8682,Logistics,164.12055555555557,316450.0,-6.488666666666667
8683,Buggimaan,103.97319999999999,208334.6,-7.8986
8684,Melihat Gülses,120.232,276085.0,-7.671
8685,Orhan Gencebay,137.901,304226.0,-9.565
8686,Charlie Cruz,97.2995,273321.0,-4.890000000000001
8687,Beatcrooks,168.669,213645.33333333334,-4.128666666666667
8688,ZAPEROKO La Resistencia Salsera del Callao,133.64728571428572,322732.14285714284,-4.872857142857143
8689,Activator,147.477,327972.0,-3.6325
8690,Tatiana,121.93546666666667,211209.33333333334,-9.225333333333333
8691,Herbert Vianna,87.886,103413.0,-12.011
8692,Cuba Cuba,127.222,246491.0,-8.806
8693,Çağrı Sertel,118.811,96277.0,-20.493
8694,5 Adım,110.884,212750.0,-11.371
8695,Fettah Can,144.082,252725.0,-4.261
8696,Ayla Dikmen,114.311,153813.0,-8.198
8697,Ebru Yaşar,85.839,249996.0,-5.128
8698,Grup Gündoğarken,108.407,303670.0,-18.681
8699,Cuco Valoy,113.15275,242617.5,-8.665750000000001
8700,Rokazer,120.016,288000.0,-9.667
8701,Bliss,145.011,452167.0,-5.684
8702,Deathpact,152.9735,236523.0,-4.8885000000000005
8703,Mirèle,130.32366666666667,186956.33333333334,-5.837
8704,Jordan Solomon,68.038,154375.0,-10.319
8705,Goretrade,145.421,196169.6,-6.0411
8706,Beside,112.99660000000002,230810.6,-7.9774
8707,Afgan,86.47200000000001,250688.5,-7.455500000000001
8708,W O L F C L U B,134.968,192934.5,-4.5
8709,Khainz,121.995,381639.0,-6.476
8710,Alex Stein,130.004,416146.0,-10.177
8711,Hybrid,127.36663157894736,397375.36842105264,-10.186473684210526
8712,Stam1na,137.31744444444445,247160.94444444444,-5.515851851851851
8713,André Sobota,122.997,256459.0,-9.835
8714,Bahramji & Maneesh De Moor,129.982,460225.0,-12.052
8715,Bhimsen Joshi,95.6837,390507.6,-14.8762
8716,Miró,108.99199999999999,274253.0,-5.496
8717,Rumbavana,104.03,360320.0,-6.742
8718,Frankie Ruiz,96.6879,292481.1,-7.871899999999999
8719,Tony Vega,104.9682,275841.0,-10.1106
8720,Ray De La Paz,96.02,327216.0,-7.794
8721,"José Alberto ""El Canario""",89.37166666666667,290835.3333333333,-9.891666666666667
8722,FEEST DJ MAARTEN,140.800375,122839.875,-4.317125000000001
8723,Veena Sahasrabuddhe,136.999,89880.0,-7.133
8724,Lyde,110.36566666666666,259855.33333333334,-5.439333333333333
8725,Aim To Head,130.006,207478.0,-8.109
8726,Quinze,115.008,151419.0,-6.98
8727,Nitin Sawhney,117.7222,207711.8,-11.3328
8728,AGLORY,104.971,297142.0,-3.59
8729,Tarik Bouisfi,105.009,274285.0,-3.494
8730,Freakaholics,145.038,311358.0,-9.44
8731,Social Kid,100.0,240300.0,-5.866
8732,CASHEW,124.962,163200.0,-1.422
8733,Ketama126,105.03800000000001,188048.0,-6.338
8734,Dhaval Kothari,108.0,273125.0,-7.205
8735,THE RAMPAGE from EXILE TRIBE,128.9515,268307.5,-7.3955
8736,Nooran Sisters,92.081,241304.0,-5.187
8737,Samahita Narang,129.983,200000.0,-9.043
8738,Mike Mohede,125.927,273573.0,-6.115
8739,Ronnie Von,133.535,245706.0,-7.522
8740,Naoto Inti Raymi,82.941,276500.0,-4.4035
8741,Yabai T-Shirts Yasan,179.72625000000002,181267.875,-1.192875
8742,BARBEE BOYS,124.37785714285714,254336.7142857143,-4.905428571428571
8743,Jorginho do Império,141.146,210800.0,-10.829
8744,SPITZ,121.886,219773.0,-4.6495
8745,Sharam Q,126.079,235600.0,-7.921
8746,Dënver,112.014,230280.0,-5.873
8747,Bluszcz,134.008,161899.0,-7.197
8748,Maki Ohguro,121.228,264177.0,-2.327
8749,Lanek,115.964,179440.0,-8.879
8750,Ruku Suna,120.36949999999999,359261.5,-3.16275
8751,Take/Five,149.945,169639.0,-10.393
8752,Skelly,139.877,172660.0,-9.781
8753,すとぷり,134.018,209536.0,-3.262
8754,Totally Nothin,121.053,212727.5,-9.2225
8755,Reynaldo Armas,91.042,243293.0,-9.346
8756,Peces Raros,121.98499999999999,256405.2,-8.7928
8757,Casper,133.797,199758.0,-11.617
8758,Hasan,133.679,172650.0,-11.830333333333334
8759,NIKØTIN,175.187,158627.0,-2.008
8760,Hinatazaka46,139.98766666666668,284480.0,-2.8666666666666667
8761,the shes gone,106.0015,275052.0,-4.7345
8762,Maga,104.913,175021.0,-3.412
8763,Douglas Germano,107.431,303106.0,-9.625
8764,Clube Do Balanço,88.043,195960.0,-8.84
8765,Deep Sleep Rain Sounds,59.6505,165653.5,-23.389
8766,Robbins Island Music Group,67.678,324000.0,-33.719
8767,Natural Vibrations,92.03666666666668,296404.0,-7.7620000000000005
8768,Moyseis Marques,92.068,229080.0,-9.647
8769,Sleep Sound Library,69.13233333333334,148078.66666666666,-17.408666666666665
8770,Avslappning Sound,91.4237,216569.3,-21.44955
8771,Jamelão,79.907,231760.0,-10.504
8772,The Ocean Waves Sounds,27.332,136857.5,-14.778500000000001
8773,Troublemakers,110.707,117258.0,-7.251
8774,Special M,103.498,283478.0,-6.596
8775,Menumas,144.97275000000002,467189.25,-7.543
8776,Snowstorm,128.551,218466.0,-8.118500000000001
8777,Thomas Järvheden,119.996,195850.0,-3.133
8778,Hurula,86.015,183972.0,-5.458
8779,Gustaf & Viktor Norén,109.959,195949.0,-8.138
8780,Mister V,128.019,185493.0,-5.464
8781,Doon Kanda,143.147,181528.0,-8.1805
8782,Kjell Höglund,156.961,260160.0,-8.112
8783,Oklou,94.263,183506.0,-14.645
8784,Lee Bloccboy,127.011,187159.0,-17.422
8785,Traste Lindéns Kvintett,112.091,191693.0,-14.331
8786,Tropical Bleyage,144.999,443584.0,-6.53
8787,Novel Core,150.12,182506.0,-3.782
8788,Raubtier,114.998,201643.0,-4.277
8789,Mötley Crüe,120.22600000000003,255561.8,-5.0182
8790,Nana Mouskouri,131.94575,228116.75,-14.415625
8791,Las manos de Filippi,113.5085,206200.0,-6.8740000000000006
8792,Dhamika,90.001,472000.0,-12.301
8793,Get Dead,145.70366666666666,162103.88888888888,-5.727555555555556
8794,Volo,138.517,188413.0,-7.953
8795,李凱馨,118.608,210512.66666666666,-7.258333333333333
8796,Julio Sosa,116.48146341463416,184523.73170731709,-9.63339024390244
8797,Moussu T E Lei Jovents,119.866,252173.0,-6.964
8798,Front 242,122.72166666666665,296253.0833333333,-10.186749999999998
8799,ANUQRAM,124.011,377146.0,-9.347
8800,Entheogenic,89.991,514906.0,-12.327
8801,La Mosca Tse-Tse,145.6805,219300.0,-5.106
8802,Mad Tribe,145.49450000000002,488343.0,-6.0440000000000005
8803,Earthspace,146.996,417959.0,-7.715
8804,Above & Beyond,127.27118181818183,114722.18181818182,-6.691
8805,Lara Liang,103.0255,198854.0,-4.9505
8806,Burgerkill,123.11112500000002,308058.2916666667,-5.617458333333334
8807,Serge Reggiani,116.738,193120.0,-11.255
8808,Roméo Elvis,90.86866666666667,180919.66666666666,-8.373333333333333
8809,Opposite Ways,124.0015,366979.5,-9.6555
8810,Rahul Rajeev,104.878,178920.0,-10.888
8811,Mathew T John,137.91133333333335,287484.3333333333,-10.385666666666667
8812,Calango Aceso,191.7,202413.0,-5.717
8813,Drunk High Jinks,190.078,140210.0,-6.004
8814,Zvlášňý škola,130.008,257160.0,-3.366
8815,Jonas Lundqvist,126.7797692307692,200457.53846153847,-6.009153846153846
8816,Ayumikurikamaki,174.5775,194286.0,-3.245
8817,The Spill Canvas,137.493,199793.0,-5.4
8818,Glory of Love,143.033,270419.0,-2.618
8819,Gramofocas,140.5275,121809.5,-2.3194999999999997
8820,≠ME,139.991625,245422.0625,-3.21025
8821,Kazik,196.693,177533.0,-8.574
8822,Devil Presley,94.624,226826.0,-5.117
8823,Krymplings,114.331,239893.0,-5.969
8824,Civilní Obrana,175.044,133457.0,-4.151
8825,Horrorpops,109.458,126640.0,-4.84
8826,Faridkot,108.507,233868.5,-7.6865000000000006
8827,Wszyscy Byliśmy Harcerzami,177.754,211320.0,-4.513
8828,At17,85.464,162000.0,-9.668
8829,Xandl,121.992,218360.0,-9.572
8830,Luciano Claw,150.056,329040.0,-4.692
8831,Órla Fallon,102.95125,199132.25,-14.25375
8832,Violet Cold,119.939,214250.0,-7.653
8833,Night to Remember,152.029,257720.0,-1.958
8834,Bayside,153.39558333333335,222676.16666666666,-4.696083333333333
8835,DOXX,107.928,208504.0,-11.066
8836,RE:UNION,89.971,244333.0,-7.754
8837,Grum,125.994,247619.0,-8.707
8838,AMK,161.988,213129.0,-9.603
8839,Sickbrain,101.38275,163197.25,-6.77675
8840,The Flatliners,150.101,216899.5,-3.162
8841,Millencolin,121.48233333333333,148876.33333333334,-4.954999999999999
8842,Sarah Watson,129.594,129889.0,-30.632
8843,Mahesh Raghvan,180.079,154000.0,-7.406
8844,Starlit,184.905,215183.0,-6.677
8845,Niladri Kumar,118.136,410152.5,-9.667000000000002
8846,M. Balamuralikrishna,102.07849999999999,187568.5,-5.3895
8847,Expulsados,164.932,216573.0,-3.04
8848,Bhavdeep Jaipurwale,85.707,383260.0,-9.994
8849,menores atos,135.99175000000002,267112.25,-5.77525
8850,The Loved Ones,133.558,134213.0,-3.665
8851,Thermo,152.964,286797.0,-2.979
8852,Canseco,75.005,260949.0,-7.923
8853,Pascow,170.075,170745.0,-5.845
8854,Sad Saturno,72.486,223074.0,-2.653
8855,Tupelo Highshots,104.90625,185655.5,-4.8397499999999996
8856,Hillbilly Rawhide,165.50466666666668,206484.0,-6.604666666666667
8857,Luxtorpeda,168.416,218680.0,-4.34
8858,Samuca e a Selva,117.29770588235294,245274.88235294117,-7.263470588235294
8859,The Covers Duo,144.954,60010.0,-5.207
8860,Keyblade,105.17137500000001,227613.0,-7.144375
8861,Iné Kafe,168.084,226106.0,-1.525
8862,La Matatena,170.61,209166.5,-4.7125
8863,Adlomusic,93.665,287759.3333333333,-5.408333333333334
8864,Ankur Tewari,172.607,126064.5,-18.46
8865,Chase & Status And Blossoms,173.963,215546.0,-8.934
8866,Out Of Control Army,165.517,219118.0,-9.335
8867,Hi! Spencer,112.76400000000001,230842.5,-5.313
8868,Kronno Zomber,174.676,266562.0,-8.938
8869,Drei Meter Feldweg,102.56450000000001,196540.0,-3.5615
8870,Kazutaka Ishii,106.83099999999999,102113.0,-17.715
8871,Señor Kino,97.505,117786.0,-8.245
8872,Pappo's Blues,88.419,180713.0,-8.103
8873,Pierre Bokma,79.31333333333333,102159.66666666667,-15.770333333333333
8874,Dia Psalma,95.1915,184900.0,-6.7065
8875,Tungas,104.905,243373.0,-5.58
8876,Coma,127.822,350800.0,-5.638
8877,Gritando HC,142.1275,91953.0,-6.0575
8878,Rumatera,125.962,266653.0,-6.159
8879,La Transa,106.545,189766.0,-6.384
8880,Vulgaires Machins,152.023,230613.0,-5.624
8881,Old Mervs,118.02933333333334,209922.66666666666,-5.524333333333334
8882,Bravesboy,119.951,246242.0,-7.5095
8883,Atomirotta,132.00333333333333,193190.66666666666,-4.905333333333333
